YEAR,COUNTRY,CLASS_1_BURN_AREA_KM2,CLASS_1_BURN_AREA_PCT,CLASS_2_BURN_AREA_KM2,CLASS_2_BURN_AREA_PCT,CLASS_3_BURN_AREA_KM2,CLASS_3_BURN_AREA_PCT,CLASS_4_BURN_AREA_KM2,CLASS_4_BURN_AREA_PCT,CLASS_5_BURN_AREA_KM2,CLASS_5_BURN_AREA_PCT,CLASS_6_BURN_AREA_KM2,CLASS_6_BURN_AREA_PCT,CLASS_7_BURN_AREA_KM2,CLASS_7_BURN_AREA_PCT,CLASS_8_BURN_AREA_KM2,CLASS_8_BURN_AREA_PCT,CLASS_9_BURN_AREA_KM2,CLASS_9_BURN_AREA_PCT,CLASS_10_BURN_AREA_KM2,CLASS_10_BURN_AREA_PCT,CLASS_11_BURN_AREA_KM2,CLASS_11_BURN_AREA_PCT,CLASS_12_BURN_AREA_KM2,CLASS_12_BURN_AREA_PCT,CLASS_13_BURN_AREA_KM2,CLASS_13_BURN_AREA_PCT,CLASS_14_BURN_AREA_KM2,CLASS_14_BURN_AREA_PCT,CLASS_15_BURN_AREA_KM2,CLASS_15_BURN_AREA_PCT,CLASS_16_BURN_AREA_KM2,CLASS_16_BURN_AREA_PCT,CLASS_17_BURN_AREA_KM2,CLASS_17_BURN_AREA_PCT,CLASS_18_BURN_AREA_KM2,CLASS_18_BURN_AREA_PCT,CLASS_19_BURN_AREA_KM2,CLASS_19_BURN_AREA_PCT
1999,Canada,4484.214,0.0004505431522485492,668.9205,6.720855665534152e-05,0.0,0.0,0.0,0.0,633.006,6.360011333808893e-05,1002.4866,0.00010072299690668875,0.0,0.0,3458.4894,0.0003474853600417361,0.0,0.0,2997.7479,0.0003011932054341003,149.5755,1.5028323195358846e-05,254.8098,2.560154589317601e-05,79.1676,7.954218969021602e-06,2443.1337,0.0002454693639872364,7.5294,7.565026135104672e-07,133.8426,1.3447589010948556e-05,21.5676,2.1669649330820986e-06,341.622,3.432384198377996e-05,0.0,0.0
1999,United States,1726.5212999999999,0.0001823935072197131,1.2096,1.277848042378423e-07,207.0738,2.1875731643341692e-05,7.2198,7.627155502946212e-07,939.7809,9.928052110860056e-05,141.5844,1.4957287398422915e-05,612.4086,6.469619135629221e-05,4909.4928,0.0005186496166956814,229.8132,2.427797186943791e-05,10872.2466,0.0011485680418374228,243.8298,2.5758716319735647e-05,45.911699999999996,4.8502129602567325e-06,0.0,0.0,2265.4773,0.00023933000436985412,126.51209999999999,1.3365016478355098e-05,231.98399999999998,2.4507299955614754e-05,171.72899999999998,1.8141829238558548e-05,62.012699999999995,6.551158010714321e-06,0.0,0.0
2000,Canada,1582.9164,0.0001590406132717853,403.8984,4.05809487067623e-05,0.0,0.0,0.0,0.0,73.0089,7.335434916397635e-06,215.0973,2.1611505512928653e-05,0.0,0.0,831.1868999999999,8.35119746813376e-05,0.0,0.0,2018.5191,0.00020280699319611073,64.5372,6.48425644389297e-06,240.1641,2.413004612869408e-05,8.703,8.744179144927345e-07,641.6261999999999,6.4466212074905e-05,14.0733,1.413988927499782e-06,62.193599999999996,6.248787545305681e-06,2.9628,2.976818794736383e-07,186.8751,1.877593188700692e-05,0.0018,1.8085168862310954e-10
2000,United States,3329.6499,0.00035175153823747615,0.0,0.0,401.0166,4.236427556805978e-05,2.9232,3.088132769081189e-07,668.2392,7.059425872689513e-05,137.8332,1.4561002380518656e-05,537.8211,5.6816603818188666e-05,8872.5618,0.0009373169417172269,473.5053,5.0022141258333985e-05,11197.5687,0.0011829357839527863,0.0,0.0,0.0,0.0,0.0,0.0,1339.2774,0.00014148420996954895,176.8671,1.8684629422631348e-05,143.7453,1.5185569626826976e-05,151.35569999999998,1.5989549020156735e-05,61.605,6.508087686071656e-06,0.0648,6.845614512741551e-09
2001,Canada,1421.0181,0.00014277417941611263,32.6853,3.2839953878627345e-06,0.0,0.0,0.0,0.0,122.5944,1.2317446808742744e-05,783.1944,7.869001653342394e-05,0.0,0.0,1192.0959,0.00011977364250871418,0.0,0.0,1236.9618,0.0001242814612734895,1.1781,1.1836743020382519e-07,4.8555,4.87847430060838e-07,1.9197,1.9287832591654632e-07,741.8511,7.453612452328405e-05,11.1825,1.123541115571068e-06,22.6332,2.2740291327469793e-06,18.3447,1.8431499846024209e-06,194.2947,1.952140254751138e-05,0.0,0.0
2001,United States,1231.5789,0.00013010670357139315,0.0,0.0,224.5464,2.3721575534318976e-05,1.9638,2.0746015092780648e-07,885.3516,9.35304901518357e-05,96.2424,1.0167258799090703e-05,686.5595999999999,7.252966607441411e-05,2465.5472999999997,0.00026046583917794364,230.5548,2.4356316124417068e-05,5830.6707,0.0006159648759712491,0.0,0.0,0.0,0.0,0.0,0.0,1477.1879999999999,0.00015605338905629114,45.3294,4.788697507621403e-06,24.7284,2.612362560445651e-06,124.173,1.3117908810040998e-05,32.4369,3.426705453523865e-06,0.0,0.0
2002,Canada,7489.1025,0.0007524537963314173,64.4922,6.479735151677392e-06,0.0,0.0,0.0,0.0,700.1154,7.034280684502433e-05,1125.3213,0.0001130645874158627,0.0,0.0,5279.7276,0.0005304709177389097,0.0,0.0,7888.4262,0.000792575110471544,2.9385,2.9524038167722634e-07,126.0702,1.2666671419473969e-05,7.1217,7.155397060373329e-07,2765.574,0.0002778659599512042,39.1248,3.930992303911909e-06,162.41039999999998,1.6317886161085927e-05,35.7786,3.5947890147615483e-06,874.6722,8.7881080200939e-05,0.0,0.0
2002,United States,3966.7581,0.00041905704965887507,0.1638,1.7304192240541143e-08,76.4433,8.075638331510127e-06,0.34199999999999997,3.612963215058041e-08,382.61789999999996,4.0420596436337896e-05,332.94239999999996,3.517276736646609e-05,805.7511,8.51213182687881e-05,9727.2837,0.0010276116429980607,268.1901,2.8332191986629752e-05,7605.5958,0.0008034718670760215,83.3373,8.803935653282354e-06,12.800699999999999,1.3522941002044872e-06,0.0,0.0,1755.8199,0.00018548867575926575,79.3944,8.387399025777899e-06,68.4486,7.231060641000639e-06,139.69979999999998,1.4758194109677347e-05,102.53609999999999,1.0832139108640725e-05,1.5416999999999998,1.6286857861564274e-07
2003,Canada,4688.1801,0.00047103627091903247,248.9391,2.5011698110731737e-05,0.0,0.0,0.0,0.0,395.9514,3.978248850149127e-05,385.4142,3.872378271629159e-05,0.0,0.0,4510.4292,0.00045317707624165614,0.0,0.0,4498.4034,0.00045196880610996515,30.202199999999998,3.0345104834071547e-06,169.81289999999998,1.7061638730548465e-05,58.6449,5.892238441185221e-06,3062.5479,0.00030770386622453225,15.832799999999999,1.5907714531288714e-06,147.1293,1.4782545750520039e-05,40.3488,4.053971452175623e-06,337.3632,3.3895946888497684e-05,0.0324,3.2553303952159714e-09
2003,United States,2839.8087,0.00030000363657607594,0.0603,6.370224616023388e-09,146.6424,1.549162564233413e-05,0.3996,4.2214622828572906e-08,383.1669,4.0478594003737515e-05,253.6101,2.6791928721262903e-05,2069.7813,0.00021865624854137464,3398.8662,0.0003590637003948569,989.208,0.00010450210865617353,4814.559,0.0005086206012785563,140.5548,1.48485181900538e-05,8.878499999999999,9.379442662249361e-07,0.0,0.0,1694.4957,0.0001790102524027493,122.859,1.2979094960199294e-05,33.299099999999996,3.5177901577350643e-06,253.6371,2.6794781060643213e-05,75.5676,7.983127457608773e-06,0.045,4.753898967181633e-09
2004,Canada,7108.1487,0.0007141781640995338,250.749,2.5193544483642273e-05,0.0,0.0,0.0,0.0,57.9753,5.824961613017423e-06,1255.8249,0.0001261766965444154,0.0,0.0,6500.2968,0.0006531053626841085,0.0,0.0,8780.0121,0.0008821555635646301,228.38129999999998,2.29461909749672e-05,59.7006,5.998307956562674e-06,0.5103,5.1271453724651554e-08,3557.2545,0.0003574086017706418,2.2491,2.2597418493457535e-07,376.8246,3.786075845818211e-05,6.0912,6.120021143006026e-07,405.1791,4.070962468321765e-05,0.054,5.425550658693286e-09
2004,United States,4176.3384,0.00044119757347468874,2.5317,2.6745435589363866e-07,339.7869,3.589583539937442e-05,14.5413,1.5361749122550728e-06,981.0063,0.00010363566303041502,540.3258,5.708120583470199e-05,778.4271,8.223475081591542e-05,17051.6529,0.00180137411355666,249.40439999999998,2.634762932379011e-05,4711.0968,0.0004976906269291711,68.6016,7.247223897489057e-06,7.473599999999999,7.895275404695256e-07,0.0,0.0,4033.0701,0.0004260623951769139,215.5005,2.2765946763936123e-05,43.1217,4.555471224291471e-06,122.84819999999999,1.2977954024447171e-05,260.1297,2.748067360362818e-05,0.0,0.0
2005,Canada,3438.7839,0.0003455054861805346,269.334,2.7060838168675882e-05,0.0,0.0,0.0,0.0,107.99459999999999,1.0850558762320702e-05,369.6084,3.713572403849207e-05,0.0,0.0,4456.6902,0.00044777774907781324,0.0,0.0,6539.1354,0.0006570075995695294,3.0213,3.035595593538894e-07,63.981899999999996,6.4284636979527396e-06,6.7536,6.78555535713907e-07,1262.3544,0.0001268327360448957,2.9997,3.0138933909041204e-07,58.923899999999996,5.920270452921802e-06,15.5682,1.5641862549012743e-06,493.4709,4.958058086186979e-05,0.0,0.0
2005,United States,4005.45,0.00042314454706883714,0.1944,2.0536843538224653e-08,500.7213,5.2897299353685434e-05,3.951,4.1739232931854737e-07,1259.2881,0.00013303396439942491,669.0518999999999,7.068011414224242e-05,1313.6517,0.0001387770546636977,12722.9166,0.0013440768907617346,4433.3018999999995,0.000468343762746986,10835.7615,0.0011447136756328113,83.1969,8.789103488504746e-06,6.7688999999999995,7.150814826434612e-07,0.0,0.0,2836.2987,0.0002996328324566357,247.3047,2.6125812397981415e-05,84.7674,8.955014562459386e-06,175.9743,1.8590312067122465e-05,225.3825,2.3809902977129208e-05,0.052199999999999996,5.514522801930694e-09
2006,Canada,3418.299,0.00034344730353815927,196.8417,1.9777307686913078e-05,0.0,0.0,0.0,0.0,165.15359999999998,1.6593504134547545e-05,281.6388,2.829714031210346e-05,0.0,0.0,2775.5406,0.0002788673357511103,0.0,0.0,10250.1783,0.0010298678079127524,17.9946,1.807974331165226e-06,40.68,4.087248162882276e-06,3.3183,3.334000879767024e-07,897.3144,9.015601359212909e-05,6.9876,7.020662552349113e-07,278.6598,2.7997830767432213e-05,12.9681,1.3029459906851927e-06,469.5516,4.71773331976016e-05,0.0,0.0
2006,United States,2957.2497,0.00031241036210062655,0.7253999999999999,7.663285135096791e-08,666.2043,7.037928741559917e-05,6.7419,7.122291432631523e-07,884.9925,9.349255403807759e-05,368.8506,3.896618858631835e-05,1114.2828,0.00011771528560151685,3941.5824,0.0004163974333426956,2124.0252,0.0002243866934343947,19995.3297,0.002112350604650805,24.849899999999998,2.625198087657041e-06,2.2481999999999998,2.3750479240039437e-07,0.0,0.0,2073.6207,0.00021906185120125455,598.9158,6.327078228997247e-05,70.49159999999999,7.446887654110684e-06,325.6074,3.4397881834815486e-05,85.8537,9.06977368352715e-06,0.0108,1.140935752123592e-09
2007,Canada,2684.0286,0.00026967283590151146,186.8157,1.8769963781282357e-05,0.0,0.0,0.0,0.0,159.8067,1.6056284193492602e-05,561.8097,5.6446796072134775e-05,0.0,0.0,3821.2902,0.0003839371029938555,0.0,0.0,6552.5382,0.0006583542212430171,46.6443,4.6865002331349495e-06,73.6587,7.400722375990577e-06,3.6917999999999997,3.709268133659976e-07,1017.9,0.00010227162991636844,5.031,5.054804697015911e-07,223.08929999999998,2.241448701041526e-05,25.02,2.5138384718612227e-06,387.89009999999996,3.8972544213992676e-05,0.0045,4.5212922155777384e-10
2007,United States,3564.8865,0.0003766024500104388,0.1206,1.2740449232046776e-08,1024.0991999999999,0.00010818809175936747,28.7721,3.0395479216365922e-06,840.0591,8.874569084136738e-05,377.1927,3.984746637685448e-05,1012.0248,0.00010691252558849331,3480.9309,0.0003677331957853474,2463.5133,0.00026025096294462704,17372.014199999998,0.0018352177858498811,239.535,2.5305004202307833e-05,831.7404,8.786688507829419e-05,0.0,0.0,5117.4306,0.0005406166231991929,263.2509,2.78104040359919e-05,71.7876,7.583799944365516e-06,367.9182,3.886768779971835e-05,115.3098,1.2181580869464903e-05,0.0216,2.281871504247184e-09
2008,Canada,3104.0973,0.00031187846575301946,299.169,3.005845490760392e-05,0.0,0.0,0.0,0.0,156.0456,1.5678394590114613e-05,113.9121,1.1445108688669176e-05,0.0,0.0,2264.2875,0.00022750012105733286,0.0,0.0,6631.5590999999995,0.0006662937007994158,11.850299999999999,1.1906370920502415e-06,21.6558,2.1758266658246307e-06,0.2079,2.0888370035969152e-08,847.5822,8.515926228716119e-05,12.87,1.293089573655233e-06,107.65259999999999,1.0816196941482312e-05,11.2176,1.1270677234992187e-06,505.1484,5.075385619181221e-05,0.0009,9.042584431155477e-11
2008,United States,3079.2212999999997,0.000325295710173193,0.0027,2.85233938030898e-10,1454.5926,0.00015366636130688993,28.4166,3.0019921197958575e-06,237.6945,2.5110569734550104e-05,208.3392,2.200941128229884e-05,1001.1204,0.00010576056079076585,1709.8479,0.000180632092574393,3205.4265,0.00033862830506059197,7007.9526,0.0007403355250488408,0.1125,1.1884747417954083e-08,0.0702,7.4160823888033476e-09,0.0,0.0,3122.3583,0.0003298527977231333,227.9097,2.407688194312613e-05,21.276899999999998,2.2477385096628197e-06,397.9233,4.203749255305571e-05,53.6652,5.669309752302128e-06,0.036,3.8031191737453065e-09
2009,Canada,2112.4674,0.000212246275806261,19.0584,1.9148576791414837e-06,0.0,0.0,0.0,0.0,57.7269,5.800004079987435e-06,148.8573,1.4956163371598226e-05,0.0,0.0,783.1341,7.868395800185507e-05,0.0,0.0,3948.4521,0.00039671346096247943,1.0701,1.0751632888643863e-07,24.2658,2.4380616143281396e-06,0.2349,2.3601145365315795e-08,309.3228,3.107863928312688e-05,17.2413,1.7322878994764547e-06,190.4058,1.913067247424115e-05,12.5163,1.2575522168407921e-06,105.5916,1.0609121758008852e-05,0.0351,3.526607928150636e-09
2009,United States,2238.534,0.0002364836549022438,0.0,0.0,1063.9557,0.00011239862007460026,28.8342,3.046108302211303e-06,833.7087,8.807482061911872e-05,250.659,2.6480168026995133e-05,792.999,8.377415837946818e-05,4666.7726999999995,0.0004930081315244764,2141.3313,0.0002262149478991934,8338.9563,0.0008809456831542839,35.5086,3.7512065970236833e-06,6.2118,6.562282134297527e-07,0.0,0.0,3789.0881999999997,0.00040028761067866913,268.4961,2.836451849960659e-05,20.718899999999998,2.1887901624697672e-06,233.4186,2.4658854254688505e-05,181.3833,1.9161730722977696e-05,0.0,0.0
2010,Canada,1047.4101,0.00010523660292550002,52.146899999999995,5.239363845255795e-06,0.0,0.0,0.0,0.0,19.1826,1.9273364456564786e-06,50.616,5.0855494840818405e-06,0.0,0.0,325.2231,3.267619267457912e-05,0.0,0.0,5798.7585,0.0005826195925792276,7.4295,7.464653447918847e-07,14.642999999999999,1.471228486948996e-06,1.1862,1.1918126280262918e-07,455.3046,4.574589208214969e-05,26.6328,2.675881584867529e-06,20255.6853,0.0020351527170684985,18.9783,1.9068097789977555e-06,852.0615,8.560931171429981e-05,0.0153,1.5372393532964311e-09
2010,United States,1694.5344,0.00017901434075586107,3.348,3.536900831583135e-07,1934.028,0.0002043149713711191,20.2104,2.135071104140615e-06,875.898,9.253179105681018e-05,420.12,4.4382400757607726e-05,412.64279999999997,4.359249290522082e-05,1548.7272,0.00016361094747835783,491.32079999999996,5.190420985944119e-05,5940.1188,0.0006275272139612489,380.75849999999997,4.022416533101395e-05,175.248,1.851358413779215e-05,0.0,0.0,2323.2717,0.0002454355318913848,213.84629999999999,2.2591193437902524e-05,43.164,4.559939889320623e-06,264.46139999999997,2.7938283918209082e-05,104.8581,1.1077440295347296e-05,0.0,0.0
2011,Canada,8397.153,0.000843688499820339,682.7229,6.859532740370353e-05,0.0,0.0,0.0,0.0,523.3122,5.257883058170801e-05,530.235,5.3274386176152496e-05,0.0,0.0,557.2574999999999,5.598942215160692e-05,0.0,0.0,1694.3706,0.00017023876897963961,29.1204,2.9258186185446663e-06,118.1745,1.1873365487328698e-05,31.3506,3.149893860748699e-06,760.9257,7.645260986762315e-05,39.0222,3.920683757660392e-06,182.36249999999998,1.8322536703628783e-05,28.4076,2.854201349849915e-06,292.734,2.9411910120776303e-05,0.7749,7.785665195224867e-08
2011,United States,3725.757,0.00039359716342821647,0.8955,9.46025894469145e-08,1213.1946,0.00012816454568734077,90.09089999999999,9.517400810276972e-06,1021.6323,0.00010792748301798658,429.87149999999997,4.541257066379598e-05,1297.6299,0.00013708447647542234,2085.264,0.00022029187502002314,5969.6694,0.0006306490043350177,14465.4876,0.0015281659235870826,38.4957,4.0667704104652e-06,103.1994,1.0902211579416983e-05,0.0,0.0,4032.0854999999997,0.00042595837986751195,463.0716,4.891990224380325e-05,54.7875,5.787871992543639e-06,346.0329,3.655567657601923e-05,94.34609999999999,9.966929496613667e-06,0.0,0.0
2012,Canada,11035.3788,0.0011087593836531468,762.6159,7.662242960324024e-05,0.0,0.0,0.0,0.0,414.9243,4.168875572542316e-05,824.4351,8.283359999731233e-05,0.0,0.0,547.0695,5.496580159400012e-05,0.0,0.0,1045.3113,0.00010502572985656548,118.0944,1.186531758718497e-05,250.6941,2.518802850713927e-05,25.4466,2.5567003220649e-06,1032.7887,0.00010376754465881451,57.3876,5.7659135366819785e-06,189.4401,1.9033645543294854e-05,12.5055,1.2564671067090535e-06,178.902,1.7974849332250856e-05,0.1746,1.7542613796441627e-08
2012,United States,10034.964899999999,0.0010601157616403098,0.47609999999999997,5.0296251072781676e-08,446.6916,4.7189483019749135e-05,14.8599,1.5698325169427189e-06,912.3759,9.638539663758696e-05,235.1439,2.4841118741090248e-05,489.7206,5.173516121216821e-05,12227.4432,0.0012917339911056019,206.70749999999998,2.183703490574883e-05,9027.1692,0.0009536500074767522,310.3353,3.278450360333339e-05,43.564499999999995,4.602249590128538e-06,0.0,0.0,1386.4626,0.00014646895827057692,228.1986,2.4107401974495436e-05,133.0236,1.405290565890628e-05,208.3401,2.2009506360278183e-05,37.9656,4.0107694806318e-06,0.0,0.0
2013,Canada,21640.9932,0.0021743389798340174,1766.7368999999999,0.00017750963984319878,0.0,0.0,0.0,0.0,429.3675,4.313990967493499e-05,361.6137,3.6332471263472524e-05,0.0,0.0,2224.3887,0.00022349136252731302,0.0,0.0,2607.8552999999997,0.00026201946371651435,40.0302,4.021960703289333e-06,756.4392,7.600183703373005e-05,202.1337,2.0309011651465022e-05,4579.659,0.0004601328130377895,9.8496,9.896204401456554e-07,188.1333,1.8902347217354474e-05,14.3055,1.4373187953321632e-06,663.8471999999999,6.669882617095728e-05,0.3033,3.047350953299396e-08
2013,United States,7181.1449999999995,0.0007586319510818121,21.714299999999998,2.293946407623825e-06,957.6531,0.00010116857962240643,3.2751,3.4598876683147927e-07,947.0124,0.00010004447267262666,613.8936,6.485307002220922e-05,489.168,5.1676783332851225e-05,4904.3124,0.0005181023478465794,114.14699999999999,1.205874012015293e-05,1878.9524999999999,0.00019849667442518548,27.106199999999998,2.8635585818715283e-06,0.9845999999999999,1.0401530940193412e-07,0.0,0.0,1004.0328,0.00010606823313192185,39.4578,4.168408770383543e-06,31.525199999999998,3.3303914604487647e-06,191.1996,2.0198746243678697e-05,37.8045,3.99375052232929e-06,0.1755,1.854020597200837e-08
2014,Canada,22915.8333,0.002302426193617047,7865.9874,0.0007903206133211683,0.0,0.0,0.0,0.0,199.7793,2.0072457642745995e-05,302.8833,3.043164236707771e-05,0.0,0.0,1163.5443,0.00011690497302377442,0.0,0.0,1599.9596999999999,0.00016075300748551318,545.0571,5.476360940611949e-05,1259.4438,0.00012654029886439213,144.6633,1.4534778937106378e-05,1429.4952,0.00014362590044368317,8.4627,8.502742140615495e-07,134.5023,1.3513871154828926e-05,9.7758,9.82205520912108e-07,877.1922,8.813427256501134e-05,0.1431,1.4377709245537209e-08
2014,United States,4664.7189,0.0004927911635756143,0.0,0.0,934.7427,9.874827458023492e-05,5.5539,5.867262105295571e-07,839.1078,8.864519341720116e-05,381.03659999999996,4.025354442663113e-05,296.7435,3.134863595928584e-05,4099.2462,0.0004330533839200718,72.2385,7.631434012016676e-06,3205.476,0.00033863353434945587,3.2922,3.477952484390083e-07,0.189,1.996637566216286e-08,0.0,0.0,1184.1498,0.00012509618913796305,208.90709999999999,2.2069405487264667e-05,8.4339,8.909757444291817e-07,287.0721,3.0326927993259165e-05,48.1824,5.090094702140719e-06,0.0,0.0
2015,Canada,23514.0624,0.002362532161905093,1766.4174,0.0001774775386684682,0.0,0.0,0.0,0.0,1053.4041,0.00010583883904861497,1147.9419,0.0001153373505867893,0.0,0.0,2062.8549,0.00020726155113858652,0.0,0.0,1409.5403999999999,0.00014162097862360735,56.9583,5.722780408945367e-06,157.158,1.5790160933683693e-05,4.7538,4.776293096536324e-07,1909.7991,0.0001918835512032749,18.0711,1.8156605279317084e-06,158.8338,1.595853385579181e-05,25.6311,2.5752376201487682e-06,336.06,3.376501026593455e-05,0.2124,2.1340499257526926e-08
2015,United States,16259.787,0.0017177196583531855,11.3544,1.1995037873992697e-06,602.9073,6.369245312836149e-05,3.0717,3.2450114349981825e-07,1229.2254,0.00012985807465540957,1240.8894,0.00013109028526770303,275.1561,2.9068095546749468e-05,11635.8696,0.0012292388549711146,105.84179999999999,1.1181360526769888e-05,4428.3528,0.00046782092893857534,62.658899999999996,6.619423999883049e-06,8.9739,9.480225320353614e-07,0.0,0.0,2492.5670999999998,0.0002633202702737982,177.6447,1.8766776796784245e-05,43.3737,4.582093058507689e-06,272.5056,2.8788090897582473e-05,228.2787,2.4115863914657018e-05,0.0054,5.70467876061796e-10
2016,Canada,7541.4987,0.0007577182081355474,1244.6244,0.00012505134691195808,0.0,0.0,0.0,0.0,225.5427,2.266098786200856e-05,1051.6212,0.00010565970545103378,0.0,0.0,455.10929999999996,4.572626967393408e-05,0.0,0.0,578.9898,5.8172935014198036e-05,10.1457,1.019370542924157e-06,70.4907,7.082423404013905e-06,17.8074,1.7891657555484228e-06,623.3427,6.262921104771577e-05,28.386,2.8520311295864375e-06,115.6203,1.1616736941172506e-05,20.545199999999998,2.064241173944172e-06,178.011,1.7885327746382418e-05,0.0,0.0
2016,United States,4913.5176,0.0005190748054193061,118.8873,1.2559515837355843e-05,731.889,7.731836358203553e-05,3.4812,3.677616241011711e-07,1608.6285,0.000169939052549532,903.2787,9.542434842238151e-05,509.03729999999996,5.37758198828206e-05,3743.946,0.0003955186893907513,388.7937,4.10730215305939e-05,6004.9538999999995,0.0006343765365151848,39.1491,4.135797023468677e-06,4.8609,5.1351616643496e-07,0.0,0.0,843.4196999999999,8.91007120162365e-05,290.7297,3.071332490131169e-05,13.010399999999999,1.3744472693915537e-06,288.0702,3.0432369472351256e-05,37.724399999999996,3.985288582167707e-06,0.0,0.0
2017,Canada,20806.3008,0.002090474796489086,1441.9809,0.00014488037818181736,0.0,0.0,0.0,0.0,166.75289999999998,1.675419085988918e-05,232.25039999999998,2.3334931679662578e-05,0.0,0.0,830.2733999999999,8.342019244936138e-05,0.0,0.0,4013.3421,0.00040323316433734253,70.3593,7.069221230744418e-06,139.8978,1.4055974091476696e-05,35.1063,3.527240909060817e-06,2486.8305,0.000249859719580251,16.4196,1.6497291036200051e-06,245.97719999999998,2.4714106657102408e-05,39.5586,3.974577560870078e-06,583.7868,5.865490476437862e-05,0.0477,4.792569748512403e-09
2017,United States,10195.845299999999,0.00107711152091586,0.12689999999999999,1.3405995087452204e-08,1267.1532,0.00013386485086090892,10.635299999999999,1.123536481903707e-06,977.6322,0.00010327921568585573,802.3779,8.476496600220816e-05,1083.3498,0.00011444745545147619,8776.2744,0.0009271449290191691,842.1975,8.897159612028786e-05,11497.3578,0.001214606163794171,188.79749999999999,1.994498311681054e-05,26.6409,2.8144032665508703e-06,0.0,0.0,2082.2679,0.00021997536042678815,500.7141,5.2896538729850684e-05,102.8583,1.0866177025245746e-05,459.33209999999997,4.852485323963046e-05,39.143699999999995,4.135226555592615e-06,0.0045,4.753898967181633e-10
2018,Canada,14247.4437,0.0014314856953931577,156.9951,1.5773793855863305e-05,0.0,0.0,0.0,0.0,205.32059999999998,2.0629209566172235e-05,664.8039,6.679494884346048e-05,0.0,0.0,410.88419999999996,4.128283411030859e-05,0.0,0.0,1766.6622,0.00017750213449812093,5.7456,5.772785900849656e-07,32.6691,3.282367722665127e-06,23.3451,2.3455559755974192e-06,856.809,8.608630804304325e-05,10.8909,1.0942431420141243e-06,192.50639999999999,1.9341726394864316e-05,28.1421,2.827525725778006e-06,289.2321,2.9060063160560047e-05,0.108,1.0851101317386572e-08
2018,United States,8647.1541,0.000913504376556676,0.0504,5.324366843243429e-09,906.9525,9.581245673406223e-05,2.7369,2.891321351839869e-07,1626.0858,0.00017178328011486046,740.6559,7.824451817882184e-05,746.8829999999999,7.890236271790043e-05,10986.096599999999,0.0011605954062243922,287.7084,3.0394148124655114e-05,6817.110299999999,0.0007201745247629616,56.5632,5.975460845788626e-06,13.7205,1.4494637950936798e-06,0.0,0.0,1514.8781999999999,0.0001600350646752438,450.9342,4.763768061437502e-05,38.5083,4.068101502176011e-06,541.0359,5.715622236040412e-05,69.3639,7.327754945993113e-06,0.0414,4.373587049807102e-09
2019,Canada,9386.2899,0.0009430702101783544,420.66179999999997,4.226522048290932e-05,0.0,0.0,0.0,0.0,124.2945,1.2488261228647271e-05,1459.4832,0.00014663888957614415,0.0,0.0,662.4404999999999,6.655749057629833e-05,0.0,0.0,1131.9642,0.00011373202057272626,3.2148,3.2300111588087365e-07,15.5817,1.5655426425659478e-06,0.0,0.0,2966.8914,0.00029809295536187866,13.4856,1.3549408511643367e-06,36.0909,3.626166782737658e-06,21.9051,2.2008746246989316e-06,229.9545,2.3104255350823803e-05,0.0,0.0
2019,United States,7252.1856,0.0007661368363033224,12.0069,1.2684353224234034e-06,660.3444,6.976023469209278e-05,3.7683,3.9809149951179e-07,1294.8651,0.0001367923969228787,1106.442,0.00011688696624547513,1001.7279,0.0001058247384268228,4710.9231,0.0004976722768791577,196.1226,2.071882279068837e-05,1945.5327,0.00020553035318106875,54.3528,5.741949328520664e-06,22.8465,2.413554505638115e-06,0.0,0.0,1491.1902,0.0001575326122589194,68.5791,7.244846948005465e-06,33.4278,3.531386308781204e-06,157.1958,1.660651002811757e-05,112.0149,1.1833500387087865e-05,0.0,0.0
2020,Canada,1216.0782,0.0001221832199820842,52.485299999999995,5.273363962716939e-06,0.0,0.0,0.0,0.0,223.164,2.242199235549312e-05,41.3649,4.156062230403368e-06,0.0,0.0,20.4714,2.0568262547106247e-06,0.0,0.0,135.1584,1.3579791595332049e-05,15.6744,1.574856504530038e-06,2.6973,2.7100625540172963e-07,1.9008,1.909793831860037e-07,387.2286,3.8906081218423686e-05,18.3699,1.8456819082431446e-06,8.1639,8.202528337501133e-07,6.134399999999999,6.163425548275572e-07,39.06,3.924481643121477e-06,0.0,0.0
2020,United States,15975.4761,0.0016876844296005525,0.0,0.0,882.5201999999999,9.323137482882063e-05,1.9106999999999998,2.0185055014653213e-07,772.227,8.157975861621713e-05,1225.1043,0.00012942271258799506,2814.9327,0.0002973756812270179,11398.6062,0.0012041738275886703,866.1338999999999,9.15002900589111e-05,4839.4836,0.0005112536908384989,17.1891,1.8158943274840403e-06,1.2888,1.3615166642008196e-07,0.0,0.0,1041.5475,0.00011003136854490249,459.6624,4.8559746858049574e-05,61.5987,6.50742214021625e-06,632.3516999999999,6.680302430056777e-05,67.779,7.160322624368976e-06,1.2564,1.3272885916371118e-07
