YEAR,COUNTRY,CLASS_1_BURN_AREA_KM2,CLASS_1_BURN_AREA_PCT,CLASS_2_BURN_AREA_KM2,CLASS_2_BURN_AREA_PCT,CLASS_3_BURN_AREA_KM2,CLASS_3_BURN_AREA_PCT,CLASS_4_BURN_AREA_KM2,CLASS_4_BURN_AREA_PCT,CLASS_5_BURN_AREA_KM2,CLASS_5_BURN_AREA_PCT,CLASS_6_BURN_AREA_KM2,CLASS_6_BURN_AREA_PCT,CLASS_7_BURN_AREA_KM2,CLASS_7_BURN_AREA_PCT,CLASS_8_BURN_AREA_KM2,CLASS_8_BURN_AREA_PCT,CLASS_9_BURN_AREA_KM2,CLASS_9_BURN_AREA_PCT,CLASS_10_BURN_AREA_KM2,CLASS_10_BURN_AREA_PCT,CLASS_11_BURN_AREA_KM2,CLASS_11_BURN_AREA_PCT,CLASS_12_BURN_AREA_KM2,CLASS_12_BURN_AREA_PCT,CLASS_13_BURN_AREA_KM2,CLASS_13_BURN_AREA_PCT,CLASS_14_BURN_AREA_KM2,CLASS_14_BURN_AREA_PCT,CLASS_15_BURN_AREA_KM2,CLASS_15_BURN_AREA_PCT,CLASS_16_BURN_AREA_KM2,CLASS_16_BURN_AREA_PCT,CLASS_17_BURN_AREA_KM2,CLASS_17_BURN_AREA_PCT,CLASS_18_BURN_AREA_KM2,CLASS_18_BURN_AREA_PCT,CLASS_19_BURN_AREA_KM2,CLASS_19_BURN_AREA_PCT
1989,Canada,22335.3216,0.0022441003485001183,1473.5186999999999,0.00014804908061818284,0.0,0.0,0.0,0.0,3403.7289,0.0003419833995445995,1328.7654,0.00013350525909664533,0.0,0.0,17936.6085,0.0018021477418870108,0.0,0.0,6190.4016,0.0006219692125639995,430.4061,4.324426109927052e-05,2744.2547999999997,0.00027572395255115207,36.5265,3.6699328913844502e-06,9068.391,0.0009111299030247828,32.411699999999996,3.2565059311920216e-06,367.78409999999997,3.695243085207254e-05,29.4039,2.954302759502806e-06,1466.6895,0.0001473629293115468,0.0,0.0
1989,United States,773.8118999999999,8.174719093784126e-05,0.0,0.0,108.5328,1.1465643685007349e-05,5.7905999999999995,6.117317190969325e-07,89.3601,9.440197491049943e-06,58.617,6.192428794650795e-06,887.3063999999999,9.373699952297006e-05,1664.9397,0.00017588789156110438,141.7545,1.4975257136518863e-05,949.3181999999999,0.00010028806245570504,0.0,0.0,0.0,0.0,0.0,0.0,2675.8305,0.00028268061889562474,80.874,8.54370722381883e-06,5.0427,5.327219182623738e-07,78.984,8.344043467197201e-06,19.4715,2.0570120830994923e-06,0.0,0.0
1990,Canada,2602.7667,0.0002615081959927769,290.2365,2.916097840281174e-05,0.0,0.0,0.0,0.0,187.3836,1.882702248904295e-05,749.0358,7.525799403842319e-05,0.0,0.0,2054.1132,0.00020638324491278838,0.0,0.0,1272.1436999999999,0.00012781629795347247,18.3384,1.84251700369224e-06,48.196799999999996,4.842484814572381e-06,4.8896999999999995,4.912836121446771e-07,1287.5589,0.0001293651118148408,3.7539,3.771661966234949e-07,47.524499999999996,4.774936708871649e-06,8.838,8.879817911394678e-07,136.6578,1.37304410519551e-05,1.3076999999999999,1.3138875178468908e-07
1990,United States,1529.7632999999998,0.00016160755937560814,0.0,0.0,86.9409,9.184627882574259e-06,9.401399999999999,9.931845722235866e-07,266.454,2.8148786564475887e-05,757.5785999999999,8.003226942442016e-05,280.49399999999997,2.9632003042236554e-05,7555.0419,0.0007981312418983103,50.701499999999996,5.356217966323545e-06,881.7318,9.31480865189156e-05,0.0,0.0,0.0,0.0,0.0,0.0,2276.0126999999998,0.00024044298719605065,126.8937,1.34053295415968e-05,13.8141,1.4593519049454177e-06,77.2227,8.157975861621713e-06,61.595099999999995,6.507041828298875e-06,0.0,0.0
1991,Canada,5078.3661,0.000510239491461864,134.0433,1.3467753974230031e-05,0.0,0.0,0.0,0.0,333.7722,3.353514776969458e-05,2115.9927,0.00021260047383842934,0.0,0.0,3679.0695,0.0003696477397982107,0.0,0.0,2074.5972,0.0002084413371293194,75.2274,7.558334622625617e-06,190.125,1.9102459610815946e-05,5.715,5.742041113783728e-07,1582.2972,0.00015897840029089895,7.9136999999999995,7.951144490315011e-07,43.138799999999996,4.334291569541443e-06,11.6703,1.1725519231879306e-06,422.7588,4.247591270015525e-05,0.0,0.0
1991,United States,760.8969,8.038282193426013e-05,8.0226,8.475251078691416e-07,94.9734,1.003319884821618e-05,9.1926,9.71126481015864e-07,2226.1077,0.00023517091324144624,174.8124,1.8467566395789832e-05,223.82729999999998,2.364560822882341e-05,3589.2936,0.00037918086973225877,37.456199999999995,3.956955344323303e-06,1315.3509,0.00013895656188869847,63.9792,6.758903395580159e-06,21.5262,2.274075109941006e-06,0.0,0.0,1150.3386,0.00012152429960998146,249.7338,2.6382427864229878e-05,45.4608,4.802578892605573e-06,124.49249999999999,1.3151661492707988e-05,36.1089,3.814623609245886e-06,0.0,0.0
1992,Canada,2871.8046,0.00028853928405867424,288.6768,2.9004270414619816e-05,0.0,0.0,0.0,0.0,125.1144,1.2570639172815099e-05,207.9792,2.0896327510268567e-05,0.0,0.0,3333.15,0.0003348921144078431,0.0,0.0,947.3166,9.517989265039045e-05,57.681,5.795392361927545e-06,79.4187,7.979447779584527e-06,1.4904,1.497451981799347e-07,635.3226,6.383286946134687e-05,7.0443,7.077630834265392e-07,33.088499999999996,3.3245061661143107e-06,5.0751,5.099113360728573e-07,149.66729999999998,1.5037546631478623e-05,0.0306,3.0744787065928622e-09
1992,United States,829.1591999999999,8.759420143353664e-05,0.0,0.0,121.9626,1.2884397292773037e-05,9.973799999999999,1.0536541670861372e-06,104.1237,1.0999856664202894e-05,97.4007,1.0289624158505958e-05,307.13849999999996,3.24467866207048e-05,2424.6396,0.00025614425978283753,43.3215,4.576578535705758e-06,1885.0599,0.0001991418735930114,0.0,0.0,0.0,0.0,0.0,0.0,837.2016,8.844381825695135e-05,228.75119999999998,2.4165779853812424e-05,13.6593,1.442998492498313e-06,78.7329,8.31751671096033e-06,17.0514,1.8013473966444646e-06,0.0,0.0
1993,Canada,5196.9087,0.0005221498411195161,2253.4281,0.00022640904281986965,0.0,0.0,0.0,0.0,577.0817999999999,5.798123222425754e-05,1211.7051,0.00012174384080457432,0.0,0.0,4237.8723,0.0004257924231245006,0.0,0.0,2717.919,0.00027307791149490737,137.85569999999998,1.3850797850733778e-05,111.45689999999999,1.1198426985387253e-05,1.0655999999999999,1.0706419966488083e-07,2709.1205999999997,0.0002721939084409176,11.0394,1.1091634063255308e-06,35.4474,3.5615123040548965e-06,4.833,4.855867839530492e-07,397.2159,3.990953681274901e-05,0.0,0.0
1993,United States,687.4866,7.262759639313805e-05,0.0,0.0,128.5236,1.3577515762188118e-05,1.1979,1.2654879050637507e-07,121.2561,1.2809761078988286e-05,65.763,6.947347950639239e-06,1586.1231,0.00016756153259806511,2162.115,0.0002284105836761759,300.2715,3.1721341638312885e-05,666.8091,7.044317981771809e-05,0.0,0.0,0.0,0.0,0.0,0.0,690.6141,7.295799237135718e-05,66.9429,7.071995181558741e-06,6.9165,7.30674271255817e-07,105.3342,1.1127736546420079e-05,38.2599,4.041859979877169e-06,0.0,0.0
1994,Canada,14252.8977,0.0014320336760096856,1124.5842,0.00011299052864937153,0.0,0.0,0.0,0.0,647.6976,6.507622482063075e-05,3282.9237,0.00032984571931434815,0.0,0.0,14194.1619,0.0014261323045582249,0.0,0.0,10384.1649,0.0010433298650587908,555.9723,5.5860294045930024e-05,666.5885999999999,6.697426329273028e-05,53.4555,5.370843022884796e-06,4508.1846,0.0004529515541859431,6.1316999999999995,6.160712772946226e-07,127.39139999999999,1.279941655892333e-05,11.213099999999999,1.1266155942776608e-06,1424.9664,0.00014317087759510742,0.0,0.0
1994,United States,1876.4964,0.00019823720661955673,0.0297,3.137573318339878e-09,180.999,1.9121132425797963e-05,10.2798,1.0859806800629723e-06,484.0245,5.113341268090236e-05,124.4763,1.3149950089079802e-05,1368.7749,0.00014460039074253652,6376.7780999999995,0.0006736568627452546,190.8117,2.0157767634581592e-05,2707.299,0.00028600502044337484,7.5321,7.957076091268617e-07,0.2592,2.7382458050966204e-08,0.0,0.0,924.2873999999999,9.764375369419993e-05,132.1011,1.3955450730079058e-05,15.075899999999999,1.5926512319851906e-06,125.79299999999999,1.3289049172859536e-05,26.7075,2.8214390370222992e-06,0.0081,8.557018140926939e-10
1995,Canada,15825.474,0.0015900353867561755,539.8910999999999,5.424456505977116e-05,0.0,0.0,0.0,0.0,3533.3361,0.00035500544453221793,3612.0078,0.00036290983886102385,0.0,0.0,18149.9031,0.0018235781244337836,0.0,0.0,6215.9868,0.0006245398384660884,68.9607,6.928699468684262e-06,131.22,1.3184088100624685e-05,29.0232,2.916052627359018e-06,10207.485,0.0010255782771361453,10.267199999999999,1.0315780319062167e-06,138.0024,1.3865537263356563e-05,41.4036,4.159950541708765e-06,1275.3567,0.00012813911821766476,0.0,0.0
1995,United States,529.6949999999999,5.5958144742695e-05,0.0702,7.4160823888033476e-09,95.7546,1.0115726534286453e-05,0.5859,6.189576455270486e-08,287.7165,3.0395003826469208e-05,63.2232,6.679037892931507e-06,922.7223,9.747841308812136e-05,1362.6378,0.00014395205400139229,152.0802,1.606608679352836e-05,1957.0527,0.00020674735131666726,11.0214,1.1643249350421256e-06,0.7091999999999999,7.492144772278254e-08,0.0,0.0,512.2008,5.411001898021347e-05,66.222,6.9958377201044904e-06,3.4497,3.64433894824144e-07,60.9219,6.435923499749839e-06,11.2086,1.1841011547456011e-06,0.0,0.0
1996,Canada,4760.1765,0.0004782699767605796,691.596,6.948683580277116e-05,0.0,0.0,0.0,0.0,278.9829,2.8030293645540058e-05,769.5018,7.731427773806795e-05,0.0,0.0,5603.1975,0.00056297096086877,0.0,0.0,3262.6611,0.00032780987185551777,136.9116,1.3755941140050957e-05,274.2624,2.7556010092125955e-05,17.5806,1.766378442781911e-06,2085.8831999999998,0.00020957527721698628,1.4859,1.4929306895837693e-07,42.2757,4.247573184846663e-06,10.0188,1.0066204988762277e-06,576.0621,5.787877974265255e-05,0.0,0.0
1996,United States,1389.1887,0.00014675694947000878,0.0,0.0,200.69729999999998,2.1202104159692052e-05,3.9717,4.1957912284345094e-07,305.8434,3.230996940842931e-05,132.5889,1.4006982994883308e-05,562.4991,5.942364201179107e-05,9077.8536,0.0009590044189614682,302.5224,3.195913166465131e-05,8201.112299999999,0.0008663835398380129,0.0,0.0,0.0,0.0,0.0,0.0,751.3974,7.93792738622881e-05,255.1239,2.6951849882518894e-05,11.287799999999999,1.1924680169278408e-06,196.9389,2.080505851795304e-05,33.4395,3.532622322512672e-06,0.0,0.0
1997,Canada,1671.2685,0.0001679176279820063,104.4297,1.0492381993002634e-05,0.0,0.0,0.0,0.0,36.7857,3.695975534546178e-06,305.7408,3.071874442276689e-05,0.0,0.0,2394.7038,0.0002406034588789873,0.0,0.0,2208.9321,0.00022193838907710636,29.9205,3.0062071941376384e-06,40.1814,4.037152245133674e-06,11.3346,1.1388230832597208e-06,491.4,4.9372510994108905e-05,26.883,2.701019969586141e-06,23.1759,2.328555916866847e-06,8.8677,8.909658440017491e-07,394.78319999999997,3.966511575557487e-05,0.0,0.0
1997,United States,311.5791,3.2915901370786285e-05,0.0468,4.944054925868899e-09,118.0035,1.2466149261640397e-05,1.0287,1.0867413038977213e-07,17.627399999999998,1.8621973034243891e-06,17.964,1.8977564676989079e-06,443.51279999999997,4.685366759670742e-05,1125.8073,0.00011893275912701206,115.1856,1.2168460108315483e-05,847.3661999999999,8.951762895565832e-05,67.39829999999999,7.120104639106618e-06,34.9029,3.6872191169254186e-06,0.0,0.0,660.6845999999999,6.979617416828467e-05,35.6103,3.761950408689514e-06,3.0942,3.268780929834091e-07,72.9099,7.702362184607025e-06,28.8405,3.0467738480667087e-06,0.0,0.0
1998,Canada,8595.0495,0.0008635717865967851,1068.6626999999999,0.00010737191881307306,0.0,0.0,0.0,0.0,958.7988,9.633354557211727e-05,3588.9705,0.00036059520852418095,0.0,0.0,11259.435599999999,0.001131271078446197,0.0,0.0,9313.6959,0.0009357764615761845,434.96729999999997,4.3702539278241484e-05,967.3497,9.719268151892135e-05,109.22489999999999,1.0974170891494598e-05,4711.6971,0.00047339909823089347,30.6765,3.0821649033593446e-06,206.6247,2.076023661457968e-05,48.7296,4.896016914404821e-06,859.4082,8.634745788141503e-05,5.9787,6.006988837616584e-07
1998,United States,499.30199999999996,5.274736138026052e-05,0.0,0.0,602.9856,6.370072491256439e-05,10.536299999999999,1.1130779041759074e-06,177.732,1.8775999360780577e-05,50.3289,5.316855682875282e-06,972.8856,0.00010277777442279741,2374.0443,0.0002507992610180765,275.5926,2.9114208366731133e-05,1524.5136,0.00016105296952209674,0.0,0.0,0.0,0.0,0.0,0.0,1567.8585,0.00016563202008526543,67.6107,7.142543042231716e-06,7.9767,8.426761309226163e-07,151.74089999999998,1.603024239531581e-05,22.0041,2.324561516972475e-06,0.0,0.0
1999,Canada,3654.0863999999997,0.00036713760878596626,686.5992,6.898479151515339e-05,0.0,0.0,0.0,0.0,518.9841,5.214397269641375e-05,1068.3162,0.00010733710486301312,0.0,0.0,3813.5843999999997,0.00038316287691486,0.0,0.0,3321.0018,0.0003336715463613257,235.8648,2.3698081870417783e-05,249.9174,2.5109991003498396e-05,80.7768,8.115900378650663e-06,2482.4817,0.00024942278190053755,7.8426,7.879708073308882e-07,162.4536,1.632222660161288e-05,20.1942,2.0289750946626657e-06,374.00669999999997,3.757763513964263e-05,0.0,0.0
1999,United States,1425.0113999999999,0.0001505413382818234,1.1331,1.1970317599363351e-07,203.6619,2.151529102364998e-05,6.3045,6.660212453021468e-07,950.958,0.00010046129453406914,132.1668,1.3962391422571143e-05,691.5312,7.305487683230835e-05,9364.3272,0.000989268120098464,160.3008,1.6934529056853103e-05,6759.7128,0.0007141109266303215,243.6435,2.5739035178011514e-05,46.135799999999996,4.873887377113297e-06,0.0,0.0,2286.3447,0.00024153448239891558,121.6998,1.2856634522804696e-05,179.23499999999999,1.8934779586284442e-05,182.3229,1.926099213341245e-05,40.2012,4.2469431813213836e-06,0.0,0.0
2000,Canada,1292.3927999999999,0.00012985078902463815,374.39099999999996,3.761624697516367e-05,0.0,0.0,0.0,0.0,79.9416,8.031985195129541e-06,201.861,2.028161262063862e-05,0.0,0.0,969.7932,9.743818768622722e-05,0.0,0.0,2098.9152,0.0002108846434426176,136.48499999999999,1.371307928984728e-05,230.54399999999998,2.316348427884787e-05,9.8658,9.912481053432633e-07,669.4668,6.726344514283864e-05,12.9564,1.3017704547091425e-06,52.9974,5.324816268130214e-06,3.0509999999999997,3.0654361221617066e-07,213.1029,2.1411121841934253e-05,0.0,0.0
2000,United States,3180.7377,0.0003360201259312374,0.0,0.0,405.2538,4.28119026948096e-05,2.2428,2.369343245243326e-07,698.9733,7.384107664350084e-05,142.00289999999998,1.5001498658817703e-05,795.4010999999999,8.402792150633633e-05,12500.9496,0.0013206278087162144,209.48399999999998,2.2130350472023937e-05,7711.0037999999995,0.0008146074000167477,0.0,0.0,0.0,0.0,0.0,0.0,1344.8447999999999,0.00014207236234976866,184.3056,1.9470448921906473e-05,105.2361,1.1117373046671623e-05,156.4191,1.6524457731944012e-05,56.8692,6.007787358765461e-06,0.0648,6.845614512741551e-09
2001,Canada,1158.7356,0.00011642182773761778,25.506899999999998,2.5627588536337737e-06,0.0,0.0,0.0,0.0,128.2599,1.288667749868398e-05,763.0749,7.666854678383913e-05,0.0,0.0,1336.7772,0.0001343102299627068,0.0,0.0,1357.7553,0.00013641796596776482,1.6488,1.6566014677876835e-07,8.6886,8.729711009837497e-07,1.8162,1.8247935382071753e-07,734.6763,7.381524969243234e-05,11.961,1.201759470900563e-06,23.1957,2.330545285441701e-06,16.7913,1.6870749773206774e-06,215.9217,2.1694335586318038e-05,0.0,0.0
2001,United States,1187.3582999999999,0.0001254351421343231,0.0,0.0,218.55419999999998,2.3088546347849066e-05,2.8944,3.0577078156912265e-07,893.7963,9.4422606832017e-05,97.3323,1.0282398232075841e-05,674.7381,7.12808168157355e-05,4063.6070999999997,0.00042928839101604333,245.9826,2.5986142846325617e-05,4272.111,0.00045131520156856206,0.0,0.0,0.0,0.0,0.0,0.0,1492.9092,0.00015771421119946575,45.612,4.818551993135304e-06,14.9679,1.5812418744639547e-06,128.76839999999999,1.3603376972569585e-05,18.2421,1.9271355633160903e-06,0.0,0.0
2002,Canada,6027.8238,0.0006056345071958716,109.1088,1.0962505957578408e-05,0.0,0.0,0.0,0.0,784.4300999999999,7.88141712176637e-05,1173.0519,0.00011786023164308168,0.0,0.0,5769.5211,0.0005796820186009224,0.0,0.0,8617.644,0.0008658419274182269,6.2631,6.292734505641096e-07,156.8088,1.575507570609081e-05,7.2764999999999995,7.310929512589203e-07,2766.9591,0.0002780051253255997,44.4726,4.468302670811168e-06,72.8082,7.315269953116158e-06,40.620599999999996,4.081280057157713e-06,984.087,9.887433094558333e-05,0.0,0.0
2002,United States,3677.1695999999997,0.00038846428363537104,0.1638,1.7304192240541143e-08,71.2278,7.524661441213776e-06,0.3159,3.337237074961507e-08,399.1005,4.216185455003719e-05,330.6546,3.493107914297458e-05,879.3396,9.289536924982024e-05,13805.5905,0.0014584529426507238,204.2262,2.1574904916698436e-05,3827.4255,0.00040433764736476986,83.196,8.789008410525403e-06,12.950099999999999,1.3680770447755303e-06,0.0,0.0,1764.2169,0.00018637575330654184,77.63759999999999,8.201806810099127e-06,40.3758,4.265388309314048e-06,144.3492,1.5249366950966555e-05,90.27,9.536321328166356e-06,1.4922,1.5763928975174295e-07
2003,Canada,3862.5155999999997,0.0003880791492183906,189.2214,1.9011672063127143e-05,0.0,0.0,0.0,0.0,478.1799,4.8044245767016475e-05,438.0525,4.40125190725415e-05,0.0,0.0,4838.9382,0.0004861834136738167,0.0,0.0,4856.824799999999,0.00048798053690366454,45.8253,4.604212714811434e-06,152.9748,1.5369861609323586e-05,60.7707,6.105824285449113e-06,3082.1202,0.0003096703570607756,17.244,1.7325591770093893e-06,150.7365,1.5144972534520751e-05,45.2448,4.545888045230482e-06,370.5813,3.7233474376192855e-05,0.0,0.0
2003,United States,2751.3783,0.0002906616546376879,0.0603,6.370224616023388e-09,132.9579,1.4045964966414197e-05,0.48419999999999996,5.115195288687437e-08,398.4651,4.209472949662058e-05,246.5541,2.6046517363208824e-05,2731.0968,0.00028851907237317917,5962.8627,0.0006299299295772419,339.4611,3.586141717085202e-05,2347.407,0.00024798523806344303,140.5548,1.48485181900538e-05,8.878499999999999,9.379442662249361e-07,0.0,0.0,1698.975,0.00017948345550594254,117.18719999999999,1.2379913534375721e-05,18.1791,1.920480104762036e-06,263.44169999999997,2.7830560567612744e-05,67.4388,7.124383148177083e-06,0.045,4.753898967181633e-09
2004,Canada,5450.6313,0.0005476421525927637,76.8888,7.725260731224747e-06,0.0,0.0,0.0,0.0,128.5857,1.2919411654324765e-05,1525.2219,0.00015324386452219307,0.0,0.0,7060.0221,0.0007093427325008178,0.0,0.0,9557.414999999999,0.000960263689789909,336.4677,3.380597317340768e-05,36.3951,3.6567307181149635e-06,0.6903,6.935662258696251e-08,3596.4782999999998,0.00036134954091742794,2.1447,2.1548478699443502e-07,338.25149999999996,3.3985197196833184e-05,11.4876,1.1541954767926852e-06,468.5499,4.707668923288284e-05,0.0216,2.1702202634773146e-09
2004,United States,4077.45,0.00043075078541632777,2.5002,2.641266266166115e-07,381.4065,4.029262147614137e-05,13.8645,1.464676271788661e-06,1011.7547999999999,0.0001068840021946902,548.1531,5.7908099021053566e-05,842.265,8.897872696873863e-05,20552.594399999998,0.0021712212731347337,126.3447,1.3347331974197185e-05,1279.836,0.0001352046897458194,70.3746,7.434527516796013e-06,6.1776,6.526152502146946e-07,0.0,0.0,4036.4343,0.0004264177966637004,217.32389999999998,2.295857475008632e-05,44.0037,4.648647644048232e-06,132.93269999999998,1.4043302782992573e-05,252.3699,2.666091126572738e-05,0.0,0.0
