YEAR,COUNTRY,CLASS_1_BURN_AREA_KM2,CLASS_1_BURN_AREA_PCT,CLASS_2_BURN_AREA_KM2,CLASS_2_BURN_AREA_PCT,CLASS_3_BURN_AREA_KM2,CLASS_3_BURN_AREA_PCT,CLASS_4_BURN_AREA_KM2,CLASS_4_BURN_AREA_PCT,CLASS_5_BURN_AREA_KM2,CLASS_5_BURN_AREA_PCT,CLASS_6_BURN_AREA_KM2,CLASS_6_BURN_AREA_PCT,CLASS_7_BURN_AREA_KM2,CLASS_7_BURN_AREA_PCT,CLASS_8_BURN_AREA_KM2,CLASS_8_BURN_AREA_PCT,CLASS_9_BURN_AREA_KM2,CLASS_9_BURN_AREA_PCT,CLASS_10_BURN_AREA_KM2,CLASS_10_BURN_AREA_PCT,CLASS_11_BURN_AREA_KM2,CLASS_11_BURN_AREA_PCT,CLASS_12_BURN_AREA_KM2,CLASS_12_BURN_AREA_PCT,CLASS_13_BURN_AREA_KM2,CLASS_13_BURN_AREA_PCT,CLASS_14_BURN_AREA_KM2,CLASS_14_BURN_AREA_PCT,CLASS_15_BURN_AREA_KM2,CLASS_15_BURN_AREA_PCT,CLASS_16_BURN_AREA_KM2,CLASS_16_BURN_AREA_PCT,CLASS_17_BURN_AREA_KM2,CLASS_17_BURN_AREA_PCT,CLASS_18_BURN_AREA_KM2,CLASS_18_BURN_AREA_PCT,CLASS_19_BURN_AREA_KM2,CLASS_19_BURN_AREA_PCT
1989,Canada,26928.200699999998,0.002705561426765,1255.8320999999999,0.00012617741995116986,0.0,0.0,0.0,0.0,2873.3750999999997,0.0002886970771569979,1331.5347,0.00013378349941959197,0.0,0.0,15773.8086,0.0015848444007376264,0.0,0.0,5030.9694,0.0005054773952228845,249.9471,2.511297505636068e-05,2634.8265,0.0002647293454188431,34.8498,3.501469543432024e-06,9044.9784,0.000908777565110862,30.6207,3.076558501012028e-06,270.153,2.7143125686999397e-05,27.7182,2.7849351531072637e-06,1357.3989,0.00013638215733341745,0.0,0.0
1989,United States,800.2683,8.45421032186267e-05,0.0,0.0,102.22019999999999,1.079876673789111e-05,6.0020999999999995,6.340750442426862e-07,91.12049999999999,9.626170018646088e-06,60.6807,6.410442601285745e-06,807.9417,8.53527380705105e-05,1405.5255,0.0001484828049510544,225.3483,2.380629001391415e-05,1176.6564,0.00012430456988194797,0.0,0.0,0.0,0.0,0.0,0.0,2669.5629,0.0002820184958474757,83.2878,8.798706364418454e-06,7.5942,8.022679897015724e-07,75.6126,7.987881356575954e-06,27.811799999999998,2.9380997176769365e-06,0.0,0.0
1990,Canada,3196.2428999999997,0.00032113662539701366,207.90359999999998,2.0888731739346396e-05,0.0,0.0,0.0,0.0,162.46439999999998,1.6323311711744618e-05,700.7463,7.040619536188673e-05,0.0,0.0,1852.632,0.00018613979199844926,0.0,0.0,1066.9248,0.00010719730650770746,11.7018,1.1757168277388353e-06,46.9611,4.718330130332616e-06,6.0336,6.062148602646632e-07,1287.8388,0.00012939323425242169,3.3525,3.3683627006054153e-07,30.3327,3.0476222308323304e-06,8.873099999999999,8.915083990676184e-07,129.54149999999998,1.3015443900983635e-05,1.1961,1.2017594709005627e-07
1990,United States,1572.4773,0.00016611996027525696,0.0,0.0,82.6614,8.732532090795285e-06,10.3383,1.0921607487203084e-06,263.5074,2.7837501260104836e-05,758.7171,8.015254306828986e-05,262.5066,2.773177454707471e-05,7273.3778999999995,0.000768375637482927,79.6131,8.410502974758401e-06,1119.9914999999999,0.0001183183652244935,0.0,0.0,0.0,0.0,0.0,0.0,2274.7851,0.00024031330083222597,122.5278,1.2944106263800837e-05,14.3802,1.5191559539525627e-06,75.29039999999999,7.953843439970933e-06,63.4788,6.706040039065099e-06,0.0,0.0
1991,Canada,6068.7405,0.0006097455373558078,132.5232,1.3315024723187817e-05,0.0,0.0,0.0,0.0,297.54269999999997,2.989505540693294e-05,2001.4361999999999,0.0002010906202452331,0.0,0.0,3272.706,0.0003288191147038791,0.0,0.0,1746.8945999999999,0.00017551602125366193,41.2767,4.147200497660836e-06,153.79919999999998,1.545269168271297e-05,6.6348,6.666193242647818e-07,1577.7945,0.00015852599979180823,7.7301,7.76667576791944e-07,39.1716,3.93569444781611e-06,8.0217,8.059655503488876e-07,400.4154,4.0231000689276586e-05,0.0,0.0
1991,United States,779.0049,8.229579087865403e-05,8.017199999999999,8.469546399930796e-07,78.8994,8.3351061371389e-06,8.6706,9.159812529965571e-07,2201.7123,0.00023259372953335776,172.2519,1.8197069544557198e-05,214.5762,2.266830167915021e-05,3361.2714,0.0003550921030417147,65.1645,6.884121094375723e-06,1537.3908,0.00016241334525054542,63.0918,6.665156507947337e-06,22.302,2.3560323281352173e-06,0.0,0.0,1148.7609,0.00012135762791219207,253.94039999999998,2.6826822339682017e-05,55.474199999999996,5.86041649078283e-06,122.7456,1.2967115134801996e-05,38.2977,4.0458532550096e-06,0.0,0.0
1992,Canada,3342.3309,0.0003358145484456653,238.92749999999998,2.400580101861e-05,0.0,0.0,0.0,0.0,88.0398,8.845636942244911e-06,219.83759999999998,2.2087778434917614e-05,0.0,0.0,3113.1261,0.000312785617823153,0.0,0.0,818.631,8.22504437273471e-05,37.724399999999996,3.7902896901631293e-06,87.0642,8.747615327011186e-06,2.9619,2.975914536293268e-07,634.1436,6.371441160529873e-05,6.7437,6.775608514264799e-07,12.725999999999999,1.2786214385653843e-06,5.0157,5.039432303482947e-07,135.5418,1.361831300500877e-05,0.045899999999999996,4.611718059889293e-09
1992,United States,724.2939,7.65160005143546e-05,0.0,0.0,94.6926,1.0003534518660967e-05,8.8164,9.313838856502256e-07,104.9301,1.1085046533694788e-05,83.646,8.836547400197219e-06,324.0531,3.423368216448903e-05,2304.0603,0.00024340599734431565,67.8096,7.16355527566666e-06,2096.9487,0.0002215262724258415,0.0,0.0,0.0,0.0,0.0,0.0,830.7801,8.776543687433453e-05,237.0159,2.5038880938125005e-05,24.8094,2.620919578586578e-06,74.8989,7.912484518956454e-06,21.4209,2.262950986357801e-06,0.0,0.0
1993,Canada,6603.2091,0.0006634452867036019,1839.9555,0.000184866143981321,0.0,0.0,0.0,0.0,515.115,5.175523199171837e-05,1190.1087,0.00011957398224447428,0.0,0.0,3743.3979,0.00037611101744622344,0.0,0.0,2467.476,0.00024791511179833104,31.188599999999997,3.1336172087726187e-06,127.116,1.2771746250563995e-05,1.0719,1.0769718057506174e-07,2703.6198,0.0002716412256804854,10.7523,1.0803175619901448e-06,8.451,8.490986780854993e-07,5.4774,5.503316884801223e-07,356.0103,3.5769479956788786e-05,0.0,0.0
1993,United States,706.5171,7.463802026635917e-05,0.0,0.0,129.6675,1.3698359873933875e-05,2.2842,2.4130791157413966e-07,126.9018,1.3406185243410892e-05,66.4335,7.018181045250245e-06,1541.763,0.0001628752340741968,2149.0335,0.00022702862524641621,333.0198,3.5180944072689644e-05,652.0032,6.8879051979536e-05,0.0,0.0,0.0,0.0,0.0,0.0,689.2479,7.281366399871354e-05,77.1147,8.146566504100477e-06,13.193999999999999,1.3938431771776547e-06,101.655,1.073905776686331e-05,38.7783,4.096624895979101e-06,0.0,0.0
1994,Canada,17768.2437,0.0017852315983399598,1046.952,0.00010519057617074543,0.0,0.0,0.0,0.0,469.6353,4.7185742801122575e-05,3398.2695,0.00034143487637300563,0.0,0.0,12723.560099999999,0.0012783762941014558,0.0,0.0,9104.2191,0.0009147296654609814,262.10519999999997,2.633453778716547e-05,512.2998,5.147237995071183e-05,53.7327,5.398694182932754e-06,4513.6845,0.0004535041465205311,5.7591,5.78634977749639e-07,74.0655,7.4415948576194e-06,8.3439,8.383380026124243e-07,1299.5037,0.00013056524362054376,0.0,0.0
1994,United States,1786.0833,0.00018868576789267473,0.0297,3.137573318339878e-09,177.5961,1.876164258589969e-05,11.2716,1.1907566132996554e-06,477.4545,5.0439343431693846e-05,122.1696,1.2906265228022072e-05,1197.1008,0.00012646436126071792,5760.1773,0.0006085177981611798,342.7641,3.6210353355043156e-05,3399.8148,0.00035916391258508515,7.5321,7.957076091268617e-07,0.2592,2.7382458050966204e-08,0.0,0.0,918.2384999999999,9.700473459503136e-05,140.00039999999998,1.4789950154778121e-05,56.6523,5.984873565743645e-06,122.3658,1.2926992227518984e-05,32.2119,3.4029359586879566e-06,0.009899999999999999,1.0458577727799592e-09
1995,Canada,18921.124799999998,0.0019010652059603308,408.4731,4.104058327339794e-05,0.0,0.0,0.0,0.0,2827.0575,0.00028404340150534806,3187.0377,0.0003202117498613951,0.0,0.0,17201.4282,0.0017282818537217642,0.0,0.0,5403.8844,0.0005429453438133773,31.968,3.2119259899464253e-06,207.65789999999998,2.086404548384934e-05,27.9558,2.8088075760055142e-06,10213.3386,0.0010261664068275474,7.7112,7.747686340614012e-07,115.0011,1.1554523960286157e-05,42.5151,4.2716264594335354e-06,1183.1408999999999,0.0001188739053578142,0.0234,2.351071952100424e-09
1995,United States,644.6763,6.810502214969947e-05,0.0702,7.4160823888033476e-09,98.8038,1.0437850728302681e-05,0.7038,7.435097984672074e-08,290.2464,3.066226802640416e-05,63.5634,6.7149773691234005e-06,856.8261,9.051699359653926e-05,1150.0551,0.00012149435004648823,204.2253,2.1574809838719092e-05,2046.6657,0.00021621426571991276,11.0214,1.1643249350421256e-06,0.7091999999999999,7.492144772278254e-08,0.0,0.0,506.7279,5.353184978782484e-05,69.48089999999999,7.340115083307785e-06,17.7399,1.8740820508423432e-06,59.1408,6.24776417862879e-06,16.6149,1.7552345766628024e-06,0.0,0.0
1996,Canada,5519.7612,0.0005545878521201786,671.0139,6.74188871692102e-05,0.0,0.0,0.0,0.0,250.0065,2.5118943162085242e-05,704.3274,7.07659997964024e-05,0.0,0.0,5281.5797999999995,0.0005306570141265028,0.0,0.0,3054.8601,0.00030693144866242295,56.5956,5.68633879368781e-06,253.3185,2.5451710269151763e-05,20.4165,2.05131027820762e-06,2086.0686,0.0002095939049409145,1.2924,1.2985151243139266e-07,59.8689,6.015217589448935e-06,16.034399999999998,1.6110268422546597e-06,535.4532,5.3798675221470895e-05,0.0,0.0
1996,United States,1513.0962,0.0001598468102761434,0.0,0.0,203.346,2.1481918652900363e-05,4.4883,4.741538829866961e-07,308.4156,3.2581702273393415e-05,131.71949999999998,1.3915137666837356e-05,703.9943999999999,7.437151669025896e-05,6997.2822,0.0007392082805257427,159.5565,1.6855899567935916e-05,10137.3831,0.0010709354455336565,0.0,0.0,0.0,0.0,0.0,0.0,751.9788,7.944069423694408e-05,266.1786,2.8119692702796737e-05,23.7717,2.5112946684033695e-06,191.4543,2.0225653311832943e-05,31.8015,3.3595804001072602e-06,0.0,0.0
1997,Canada,1960.1055,0.00019693799419691357,60.5709,6.085749748011948e-06,0.0,0.0,0.0,0.0,33.2865,3.344399851862853e-06,310.968,3.1243937726528404e-05,0.0,0.0,2283.5178,0.00022943225007273786,0.0,0.0,2139.1353,0.00021492568399905667,22.4532,2.2559439638846685e-06,27.224999999999998,2.7353817904245315e-06,8.01,8.047900143728374e-07,490.44329999999997,4.927638832160572e-05,26.7201,2.6846528917657493e-06,12.0807,1.2137861081939997e-06,7.6338,7.669920114506076e-07,366.2568,3.679897819427584e-05,0.0,0.0
1997,United States,312.1722,3.2978557759173735e-05,0.0045,4.753898967181633e-10,129.0825,1.3636559187360515e-05,0.46709999999999996,4.934547127934535e-08,17.368199999999998,1.834814845373423e-06,18.1026,1.9123984765178273e-06,405.4968,4.2837573749232386e-05,919.1295,9.709886179458158e-05,143.5572,1.5165698329144158e-05,1054.5786,0.00011140800260781895,67.44239999999999,7.124763460094456e-06,34.9038,3.6873141949047615e-06,0.0,0.0,652.3254,6.891308989614101e-05,35.030699999999996,3.700720189992214e-06,3.4686,3.6643053239036027e-07,70.7004,7.468945745318407e-06,37.733399999999996,3.986239361961143e-06,0.0,0.0
1998,Canada,10753.241399999999,0.0010804121474232947,1152.4536,0.00011579065534432313,0.0,0.0,0.0,0.0,740.268,7.437706546314003e-05,3552.9111,0.0003569722066459942,0.0,0.0,10406.9403,0.001045618181474939,0.0,0.0,8489.9214,0.0008530092341485967,177.8877,1.7872939405711736e-05,1061.802,0.00010668260260188608,107.2188,1.0772611684524143e-05,4711.6539,0.0004733947577903665,26.3259,2.6450463719572885e-06,132.7599,1.3338806720241754e-05,52.4484,5.269656503100166e-06,788.1596999999999,7.918889591649079e-05,5.2785,5.303475768872687e-07
1998,United States,510.804,5.396245795627215e-05,0.0,0.0,641.0763,6.772471023232494e-05,11.177999999999999,1.1808685034479176e-06,173.02859999999998,1.827912184073075e-05,48.1419,5.085816193070255e-06,875.4866999999999,9.248834042025013e-05,1595.4903,0.00016855110420707363,330.9975,3.49673038531045e-05,2294.2458,0.00024236917197957333,0.0,0.0,0.0,0.0,0.0,0.0,1567.6569,0.00016561072261789245,77.4414,8.181079810602216e-06,15.4719,1.6344855428963892e-06,139.6863,1.4756767939987194e-05,24.4179,2.5795606575720976e-06,0.0,0.0
1999,Canada,4430.4794999999995,0.0004451442772139278,650.1213,6.531974161936178e-05,0.0,0.0,0.0,0.0,612.5391,6.154373921259987e-05,1002.4875,0.00010072308733253307,0.0,0.0,3482.4015,0.00034988788429924977,0.0,0.0,3052.2617999999998,0.00030667038924989543,148.8852,1.4958966572771882e-05,249.96869999999998,2.5115145276624155e-05,79.1793,7.955394504997654e-06,2482.5627,0.0002494309202265256,7.515899999999999,7.551462258457938e-07,110.3697,1.1089192565458896e-05,21.8808,2.1984331269025196e-06,345.45779999999996,3.47092369322358e-05,0.0,0.0
1999,United States,1717.3476,0.00018142437737626347,1.1331,1.1970317599363351e-07,210.1635,2.220213434642838e-05,6.9066,7.296284134830371e-07,940.0878,9.931294269955675e-05,139.0806,1.469278045988893e-05,642.3444,6.785867510522013e-05,5340.9555,0.0005642302852269569,196.6824,2.0777961293840107e-05,10445.1606,0.001103449737519695,243.7128,2.5746356182420974e-05,46.0683,4.866756528662525e-06,0.0,0.0,2284.2081,0.00024130876727595377,132.3027,1.397674819745203e-05,231.3252,2.4437702874735214e-05,174.4812,1.843257769939138e-05,42.7743,4.51877112426483e-06,0.0,0.0
2000,Canada,1590.9542999999999,0.00015984820648733177,385.5429,3.873671361202814e-05,0.0,0.0,0.0,0.0,71.1216,7.145811920876304e-06,220.4802,2.2152342487756065e-05,0.0,0.0,840.213,8.441885547393818e-05,0.0,0.0,2028.3354,0.00020379326788001685,65.3058,6.561480114935038e-06,229.1967,2.302811678991347e-05,8.530199999999999,8.57056152384916e-07,668.7459,6.719101404154508e-05,12.581999999999999,1.2641533034755355e-06,32.3361,3.2489101602698515e-06,3.1130999999999998,3.1278299547366796e-07,189.30689999999998,1.902026251833674e-05,0.0,0.0
2000,United States,3380.5944,0.0003571334272582225,0.0,0.0,428.8005,4.529942786837706e-05,1.4571,1.5393124855734128e-07,677.7945,7.160370163358648e-05,140.4378,1.483615805273913e-05,561.8925,5.9359559453713464e-05,8897.2839,0.0009399286387318173,421.938,4.4574458275881867e-05,11094.055199999999,0.0011720003901585783,0.0,0.0,0.0,0.0,0.0,0.0,1341.8433,0.00014175527728865764,191.3049,2.0209870367261904e-05,143.63819999999998,1.5174255347285084e-05,153.4338,1.6209084074461182e-05,59.503499999999995,6.286080604304273e-06,0.0648,6.845614512741551e-09
2001,Canada,1415.9133,0.00014226128402717748,29.1447,2.9282601163410783e-06,0.0,0.0,0.0,0.0,121.89059999999999,1.2246733798491108e-05,784.9476,7.886616607814286e-05,0.0,0.0,1205.055,0.00012107568424095627,0.0,0.0,1246.3209,0.00012522179962848535,0.9117,9.160138028760498e-08,3.9249,3.943471070426904e-07,1.9547999999999999,1.9640493384469695e-07,736.5735,7.40058673722411e-05,11.0754,1.112780440097993e-06,12.5046,1.256376680864742e-06,18.6552,1.8743469008899073e-06,195.9372,1.9686429713379965e-05,0.0,0.0
2001,United States,1240.29,0.00013102696333346016,0.0,0.0,228.3417,2.4122519373211075e-05,1.6758,1.77035197537844e-07,885.8358,9.358164210472257e-05,97.0623,1.025387483827275e-05,677.8665,7.161130787193396e-05,2659.5189,0.0002809574255980007,234.2043,2.4741857330655496e-05,5621.7546,0.000593894519704191,0.0,0.0,0.0,0.0,0.0,0.0,1489.2767999999999,0.00015733047647483483,48.6306,5.1374435358538475e-06,25.2,2.6621834216217146e-06,125.6058,1.3269272953156062e-05,21.6081,2.2827272060612765e-06,0.0,0.0
2002,Canada,7445.977199999999,0.0007481208611495405,61.2693,6.155920203197714e-06,0.0,0.0,0.0,0.0,691.9596,6.952336784387302e-05,1123.3700999999999,0.00011286854418539522,0.0,0.0,5299.7481,0.0005324824406456202,0.0,0.0,8062.460999999999,0.0008100609368377579,2.7918,2.805009690544429e-07,108.78569999999999,1.0930043079470559e-05,7.443,7.478217324565579e-07,2765.2635,0.0002778347630349167,39.429,3.961556239289215e-06,32.8167,3.2971975611322213e-06,38.1438,3.8324281336123144e-06,881.4168,8.855873147820978e-05,0.0,0.0
2002,United States,4037.8851,0.00042657106236640235,0.1638,1.7304192240541143e-08,79.0731,8.353456187152221e-06,0.3636,3.8411503654827596e-08,396.2124,4.185674931432347e-05,333.9801,3.52823922766493e-05,834.0282,8.81085733017857e-05,12161.7873,0.0012847979574345046,239.0724,2.5256134120925205e-05,5085.189,0.0005372105496671868,83.1627,8.78549052528969e-06,12.9744,1.3706441502178083e-06,0.0,0.0,1761.8256,0.0001861231311154258,81.5499,8.615110786305898e-06,68.1759,7.202252013259517e-06,139.7385,1.4762282462789124e-05,92.9664,9.821174954279879e-06,1.5507,1.6381935840907908e-07
2003,Canada,4671.1683,0.00046932704160985555,218.25,2.1928267245552034e-05,0.0,0.0,0.0,0.0,395.34569999999997,3.9721631908269595e-05,387.7605,3.8959522892411815e-05,0.0,0.0,4543.6041,0.0004565102632888243,0.0,0.0,4536.9585,0.0004558425588544278,27.4059,2.7535573851311542e-06,145.2357,1.4592289774088529e-05,58.6764,5.895403345736125e-06,3082.6115999999997,0.0003097197295717697,15.538499999999999,1.561202202038993e-06,126.0261,1.2662240553102702e-05,40.6395,4.083178999888255e-06,340.01099999999997,3.416197972246228e-05,0.0,0.0
2003,United States,2979.0234,0.00031471058365488706,0.0603,6.370224616023388e-09,146.6838,1.5495999229383938e-05,0.23399999999999999,2.472027462934449e-08,388.3797,4.1029285660095835e-05,254.088,2.684241512829437e-05,2679.12,0.0002830281289101257,4443.219,0.00046939142700137354,378.5193,3.9987611318406996e-05,3626.2385999999997,0.0003830838207843149,140.5548,1.48485181900538e-05,8.878499999999999,9.379442662249361e-07,0.0,0.0,1700.5158,0.00017964622900657886,123.61319999999999,1.3058770306889258e-05,33.435,3.5321469326159535e-06,256.4244,2.7089237562670444e-05,66.3984,7.014473004055843e-06,0.045,4.753898967181633e-09
2004,Canada,7087.0014,0.0007120534280357452,101.07,1.01548223161876e-05,0.0,0.0,0.0,0.0,56.739599999999996,5.700806928777659e-06,1254.5433,0.00012604793014211574,0.0,0.0,6594.4998,0.0006625702358081989,0.0,0.0,8858.106899999999,0.0008900019949272321,227.7045,2.2878190740044914e-05,34.443,3.460597061803201e-06,0.441,4.4308663712661836e-08,3605.0247,0.0003622082247350105,2.0232,2.0327729801237515e-07,353.9592,3.5563399457602756e-05,6.1236,6.152574446958187e-07,407.5677,4.094961487402051e-05,0.0036,3.617033772462191e-10
2004,United States,4166.4681,0.00044015485327522717,2.5038,2.645069385339861e-07,369.3276,3.901657991537048e-05,12.9051,1.3633231458083487e-06,1000.9943999999999,0.00010574724987365774,540.261,5.7074360220189244e-05,854.5455,9.02760659968825e-05,20001.2166,0.0021129725097136917,140.5989,1.4853177011041636e-05,1752.1731,0.00018510341978696533,70.12259999999999,7.407905682579795e-06,6.2442,6.596510206861235e-07,0.0,0.0,4029.5555999999997,0.000425691115667577,221.65019999999998,2.3415614596791163e-05,43.9218,4.639995547927961e-06,123.4764,1.3044318454029027e-05,259.866,2.7452815755680495e-05,0.0,0.0
